id,count
961,26.7
962,95.02
964,52.17
969,178.15
971,149.35
976,42.18
978,239.36
980,235.61
981,140.75
990,367.24
993,20.65
996,22.07
998,322.61
999,170.74
1006,119.22
1008,13.97
1013,26.49
1015,99.07
1016,121.26
1022,295.5
1026,216.14
1028,237.65
1031,79.58
1034,44.51
1037,177.77
1040,64.67
1042,21.36
1046,20.33
1048,96.44
1049,106.56
1050,67.81
1051,218.73
1052,231.74
1055,215.36
1060,152.11
1064,26.88
1066,72.99
1071,101.47
1073,15.24
1089,209.98
1091,86.57
1092,63.35
1093,238.02
1096,313.55
1097,220.97
1098,19.84
1099,34.83
1102,196.59
1107,104.53
1109,41.77
1111,139.7
1112,116.54
1114,308.32
1116,290.28
1117,110.93
1118,85.6
1122,124.62
1124,163.79
1127,121.95
1133,229.87
1134,36.1
1135,148.38
1139,295.52
1143,52.97
1150,120.15
1151,114.14
1153,277.97
1155,27.52
1162,28.05
1163,215.62
1166,21.66
1171,89.31
1172,14.2
1173,249.06
1174,95.23
1177,115.3
1178,154.9
1184,183.03
1185,112.16
1186,120.38
1187,176.99
1188,282.65
1191,133.3
1207,117.6
1213,45.68
1215,129.01
1223,184.6
1227,118.32
1236,52.59
1237,52.87
1238,19.21
1241,29.28
1248,16.49
1250,38.41
1251,168.03
1253,115.59
1255,97.76
1257,192.14
1261,113.47
1262,339.34
1265,130.93
1273,186.08
1277,253.66
1278,107.11
1280,114.57
1284,217.3
1285,329.95
1288,33.31
1295,112.89
1297,352.72
1299,252.0
1304,148.37
1308,42.04
1310,95.93
1311,111.11
1314,102.51
1315,100.63
1318,30.53
1320,334.97
1321,291.48
1322,229.55
1330,125.49
1333,161.89
1334,224.13
1341,116.18
1344,147.2
1351,254.16
1354,100.08
1356,53.47
1363,117.02
1365,187.61
1369,126.3
1373,113.97
1375,111.32
1377,90.5
1379,132.0
1380,269.25
1381,94.22
1384,177.79
1390,176.49
1393,231.64
1395,49.51
1399,320.76
1400,87.26
1401,173.44
1404,167.18
1408,15.93
1409,26.7
1413,228.2
1416,284.27
1418,95.91
1423,98.22
1424,26.21
1425,15.82
1433,227.37
1434,149.08
1436,337.67
1442,242.56
1444,82.45
1445,118.18
1452,235.56
1455,161.26
1462,68.31
1467,70.88
1472,44.15
1475,192.32
1493,102.64
1501,229.31
1503,298.84
1504,231.53
1505,14.3
1511,208.33
1512,48.04
1513,78.73
1514,36.51
1528,234.82
1533,231.53
1534,29.14
1536,156.36
1537,74.29
1539,208.9
1550,207.77
1552,213.27
1554,190.35
1555,364.04
1556,102.05
1559,34.58
1563,228.22
1566,123.33
1567,152.85
1568,29.27
1571,230.7
1572,17.35
1574,45.86
1577,18.64
1583,65.22
1585,33.37
1586,186.79
1587,194.93
1596,136.37
1602,37.33
1604,85.52
1605,31.21
1610,309.57
1611,92.08
1616,35.35
1617,101.17
1618,14.8
1622,41.34
1623,32.02
1628,319.08
1631,17.12
1632,199.63
1633,245.41
1634,321.88
1636,231.67
1637,106.35
1643,140.09
1644,100.2
1646,90.13
1648,205.01
1651,33.45
1656,19.7
1658,139.58
1659,17.58
1665,180.04
1666,141.7
1670,40.73
1674,146.42
1679,206.1
1680,221.91
1683,327.84
1686,26.32
1691,96.03
1693,37.72
1696,41.25
1697,94.83
1703,102.57
1706,26.68
1709,170.08
1710,85.45
1712,188.14
1713,127.73
1718,340.77
1719,186.98
1722,279.35
1723,126.82
1724,282.69
1728,70.79
1730,29.64
1732,27.7
1737,38.25
1745,90.12
1747,14.77
1748,15.7
1755,95.32
1759,17.36
1761,273.62
1764,232.12
1765,138.52
1766,88.87
1768,90.99
1770,29.75
1771,143.17
1774,97.32
1785,125.09
1788,191.38
1792,14.02
1794,225.76
1797,130.02
1798,14.61
1799,257.35
1802,97.34
1806,34.48
1808,74.58
1810,245.95
1818,115.03
1819,391.25
1820,285.07
1822,220.62
1826,230.67
1827,175.37
1835,18.19
1841,112.66
1842,142.31
1843,17.8
1846,44.09
1849,104.44
1850,189.67
1851,207.37
1857,52.0
1858,175.83
1860,94.79
1861,241.2
1864,119.05
1869,325.21
1871,67.78
1872,34.89
1875,17.59
1878,233.37
1879,238.37
1885,88.11
1888,108.91
1889,30.6
1890,95.06
1896,141.82
1897,157.8
1898,106.32
1900,95.11
1905,40.44
1908,122.63
1909,99.67
1913,70.98
1918,112.81
1922,323.55
1923,121.55
1925,264.92
1926,139.16
1927,298.95
1930,194.17
1935,80.57
1939,112.11
1942,93.96
1943,100.28
1948,240.97
1949,256.84
1951,101.05
1953,114.29
1959,118.62
1963,18.73
1967,128.21
1973,255.16
1975,25.62
1976,85.06
1990,110.79
1993,111.04
1997,199.23
1999,118.16
2001,312.21
2004,90.15
2010,97.04
2013,125.29
2017,306.1
2021,119.31
2023,167.95
2026,138.22
2037,35.23
2039,183.3
2041,17.13
2046,27.52
2050,16.69
2060,227.77
2067,99.9
2069,144.7
2072,252.0
2074,135.72
2079,100.44
2083,26.23
2085,192.78
2087,17.6
2093,141.67
2094,32.64
2097,39.22
2103,97.68
2104,50.4
2107,197.85
2108,16.77
2110,82.09
2115,178.91
2117,29.54
2125,311.06
2127,248.33
2133,14.55
2134,377.32
2135,116.38
2141,236.09
2143,31.34
2145,80.72
2146,31.26
2147,276.29
2148,58.64
2149,71.66
2165,118.79
2166,152.65
2177,208.88
