id,count
515,113.801
518,214.576
521,176.478
525,132.175
529,239.062
532,142.654
534,107.732
540,112.258
544,294.702
547,164.053
549,43.938
563,34.978
564,139.357
567,121.903
572,112.187
577,131.09
578,263.522
585,347.191
588,143.653
589,121.579
590,107.683
592,16.939
594,228.578
596,14.564
598,344.483
599,143.518
605,36.808
606,132.088
607,252.421
608,227.811
609,63.461
610,287.071
611,179.911
614,131.409
615,218.682
616,246.179
617,126.325
618,247.779
624,117.248
629,134.798
631,85.97
633,90.855
637,24.148
638,105.643
643,65.126
644,135.545
645,34.516
646,212.892
648,183.874
650,39.49
651,197.574
652,267.254
656,110.397
657,18.544
659,77.665
660,210.67
662,100.397
665,375.543
675,329.636
681,160.689
682,205.129
685,19.461
686,211.168
689,25.079
696,140.484
703,144.409
704,97.429
705,121.139
714,234.306
717,101.342
718,14.713
720,88.144
721,252.541
723,234.825
726,191.002
728,140.577
730,201.718
731,27.032
734,343.426
737,73.542
738,17.856
745,169.318
746,27.284
749,234.323
752,26.133
753,172.672
758,243.956
765,16.547
766,225.939
768,78.53
769,186.615
774,133.503
775,108.716
781,53.033
784,330.853
794,18.411
795,276.82
796,81.774
802,157.062
803,222.164
805,32.786
806,289.005
807,102.017
809,15.785
810,161.567
812,199.546
814,115.392
818,246.806
819,134.112
825,71.432
836,110.177
839,121.31
847,261.941
848,174.704
851,119.458
852,135.364
853,34.325
857,141.707
858,43.564
859,226.845
861,23.986
867,101.697
870,217.672
871,210.808
872,221.175
874,357.774
881,201.815
886,134.883
890,53.594
895,163.653
899,80.825
900,275.762
901,258.077
902,239.855
903,41.697
913,262.055
918,203.87
923,115.699
924,35.9
926,26.073
927,18.769
930,221.204
934,31.512
937,119.065
939,146.536
941,92.913
942,373.321
946,277.703
950,98.631
953,90.614
959,105.285
961,27.432
962,95.281
964,79.049
969,185.413
971,150.117
976,42.434
978,255.087
980,234.015
981,150.11
990,370.579
993,18.525
996,19.86
998,326.232
999,178.738
1006,122.825
1008,15.369
1013,30.237
1015,98.87
1016,120.854
1022,305.657
1026,219.005
1028,234.678
1031,65.841
1034,46.723
1037,193.388
1040,62.333
1042,18.906
1046,18.34
1048,100.171
1049,111.606
1050,68.024
1051,212.449
1052,237.309
1055,191.423
1060,156.177
1064,26.8
1066,75.563
1071,100.353
1073,14.359
1089,206.236
1091,94.298
1092,77.561
1093,238.485
1096,316.983
1097,226.775
1098,17.947
1099,38.787
1102,178.355
1107,103.809
1109,42.963
1111,132.608
1112,116.099
1114,310.447
1116,290.928
1117,119.291
1118,76.516
1122,137.335
1124,159.865
1127,120.492
1133,219.017
1134,36.588
1135,133.959
1139,300.929
1143,52.952
1150,116.902
1151,114.091
1153,270.843
1155,27.42
1162,26.938
1163,203.722
1166,20.487
1171,85.912
1172,15.6
1173,257.732
1174,71.779
1177,122.098
1178,159.33
1184,183.143
1185,113.711
1186,118.085
1187,161.509
1188,279.868
1191,139.193
1207,122.367
1213,45.493
1215,129.125
1223,173.66
1227,119.646
1236,54.385
1237,49.38
1238,18.49
1241,28.962
1248,16.803
1250,38.843
1251,166.408
1253,113.714
1255,99.448
1257,165.334
1261,115.652
1262,345.948
1265,131.049
1273,183.845
1277,260.899
1278,115.813
1280,112.378
1284,228.233
1285,336.32
1288,34.675
1295,117.747
1297,358.971
1299,255.934
1304,149.082
1308,42.427
1310,95.579
1311,116.118
1314,93.838
1315,112.905
1318,31.416
1320,329.27
1321,296.519
1322,244.227
1330,118.9
1333,167.751
1334,230.06
1341,129.491
1344,149.395
1351,233.887
1354,103.503
1356,48.549
1363,122.261
1365,199.917
1369,128.213
1373,114.576
1375,114.576
1377,81.37
1379,132.737
1380,278.317
1381,98.422
1384,176.714
1390,193.152
1393,242.653
1395,47.99
1399,328.974
1400,94.982
1401,166.567
1404,169.619
1408,13.964
1409,28.08
1413,223.939
1416,279.77
1418,102.925
1423,101.26
1424,26.328
1425,15.84
1433,250.926
1434,142.945
1436,329.621
1442,246.65
1444,83.301
1445,110.363
1452,231.42
1455,166.804
1462,69.663
1467,75.28
1472,43.944
1475,187.426
1493,115.263
1501,227.762
1503,301.017
1504,213.845
1505,15.227
1511,217.34
1512,48.191
1513,83.317
1514,38.136
1528,247.156
1533,237.826
1534,27.861
1536,151.589
1537,75.593
1539,225.084
1550,213.979
1552,211.167
1554,198.856
1555,367.732
1556,98.47
1559,35.891
1563,242.72
1566,146.648
1567,152.823
1568,26.859
1571,230.707
1572,17.62
1574,47.914
1577,17.874
1583,73.605
1585,30.946
1586,190.196
1587,189.81
1596,149.947
1602,37.566
1604,78.777
1605,33.173
1610,310.818
1611,94.128
1616,33.153
1617,99.606
1618,16.189
1622,44.484
1623,32.494
1628,311.325
1631,16.595
1632,184.828
1633,243.588
1634,316.772
1636,221.668
1637,103.576
1643,126.407
1644,104.403
1646,97.718
1648,212.021
1651,32.376
1656,18.392
1658,144.638
1659,16.969
1665,181.32
1666,143.483
1670,42.29
1674,152.185
1679,205.427
1680,218.054
1683,331.111
1686,26.619
1691,99.7
1693,36.135
1696,40.603
1697,99.06
1703,99.012
1706,27.045
1709,175.95
1710,84.061
1712,202.019
1713,124.902
1718,343.488
1719,165.823
1722,277.34
1723,131.912
1724,285.995
1728,62.025
1730,31.815
1732,29.008
1737,37.957
1745,81.055
1747,14.691
1748,14.069
1755,102.778
1759,17.098
1761,273.059
1764,236.541
1765,152.058
1766,85.102
1768,104.178
1770,29.32
1771,143.871
1774,97.514
1785,129.123
1788,186.47
1792,15.312
1794,228.619
1797,122.344
1798,14.026
1799,268.365
1802,103.84
1806,33.359
1808,79.825
1810,246.394
1818,119.918
1819,385.312
1820,285.542
1822,228.283
1826,221.074
1827,177.838
1835,18.64
1841,116.153
1842,148.581
1843,16.856
1846,44.246
1849,99.029
1850,206.442
1851,192.327
1857,49.638
1858,183.378
1860,97.215
1861,247.167
1864,115.357
1869,328.444
1871,69.105
1872,28.097
1875,17.132
1878,231.06
1879,244.312
1885,92.013
1888,109.056
1889,28.638
1890,94.639
1896,146.647
1897,170.508
1898,115.82
1900,104.813
1905,40.82
1908,116.461
1909,101.614
1913,72.068
1918,108.485
1922,320.252
1923,130.939
1925,264.312
1926,143.743
1927,306.927
1930,200.316
1935,66.712
1939,119.549
1942,95.274
1943,81.12
1948,251.139
1949,262.462
1951,109.115
1953,119.432
1959,128.253
1963,17.273
1967,128.812
1973,262.03
1975,26.994
1976,90.389
1990,118.942
1993,115.701
1997,196.782
1999,127.821
2001,307.169
2004,82.281
2010,100.984
2013,133.605
2017,304.154
2021,110.45
2023,159.283
2026,138.084
2037,32.461
2039,193.924
2041,17.356
2046,31.439
2050,17.93
2060,234.06
2067,103.965
2069,154.929
2072,251.987
2074,136.635
2079,117.837
2083,25.931
2085,193.42
2087,17.151
2093,140.435
2094,30.883
2097,38.918
2103,95.699
2104,49.71
2107,188.778
2108,20.103
2110,98.524
2115,186.904
2117,32.12
2125,318.882
2127,268.654
2133,15.523
2134,381.071
2135,117.398
2141,256.535
2143,33.192
2145,81.2
2146,27.768
2147,280.848
2148,58.754
2149,71.644
2165,122.588
2166,155.805
2177,208.824
