id,count
1559,34.71
1563,231.63
1566,123.42
1567,172.5
1568,27.12
1571,228.99
1572,18.2
1574,45.12
1577,17.58
1583,89.95
1585,32.98
1586,189.15
1587,178.59
1596,133.49
1602,36.61
1604,75.01
1605,34.67
1610,314.04
1611,97.31
1616,33.34
1617,100.36
1618,15.21
1622,42.71
1623,35.63
1628,313.44
1631,16.66
1632,206.9
1633,243.39
1634,327.33
1636,217.98
1637,107.52
1643,125.33
1644,101.55
1646,86.47
1648,213.8
1651,36.35
1656,18.99
1658,141.33
1659,17.77
1665,192.69
1666,139.0
1670,39.97
1674,142.69
1679,202.08
1680,215.4
1683,334.19
1686,27.58
1691,96.87
1693,38.58
1696,37.97
1697,95.96
1703,103.48
1706,25.67
1709,171.63
1710,85.61
1712,185.34
1713,124.89
1718,343.46
1719,178.59
1722,276.44
1723,121.29
1724,277.11
1728,61.5
1730,29.73
1732,26.69
1737,40.98
1745,89.22
1747,15.09
1748,15.75
1755,100.29
1759,16.57
1761,270.57
1764,224.19
1765,140.9
1766,90.74
1768,92.46
1770,29.75
1771,146.03
1774,93.39
1785,126.65
1788,184.13
1792,13.88
1794,236.1
1797,126.1
1798,14.34
1799,260.89
1802,99.77
1806,37.88
1808,69.86
1810,242.53
1818,121.24
1819,382.28
1820,282.76
1822,225.29
1826,221.98
1827,169.46
1835,19.62
1841,108.73
1842,108.73
1843,17.3
1846,45.06
1849,103.8
1850,199.95
1851,195.69
1857,50.04
1858,175.93
1860,94.75
1861,248.09
1864,122.83
1869,312.44
1871,68.15
1872,31.74
1875,16.79
1878,222.32
1879,242.8
1885,89.32
1888,108.42
1889,28.32
1890,95.33
1896,105.65
1897,149.59
1898,109.4
1900,96.5
1905,38.93
1908,126.97
1909,98.9
1913,69.84
1918,109.89
1922,334.04
1923,120.21
1925,261.66
1926,96.53
1927,300.76
1930,194.5
1935,69.07
1939,111.19
1942,93.75
1943,97.28
1948,239.24
1949,258.36
1951,104.24
1953,112.5
1959,116.28
1963,18.11
1967,126.8
1973,258.49
1975,25.85
1976,90.38
1990,110.28
1993,108.17
1997,198.55
1999,118.82
2001,314.21
2004,88.69
2010,97.97
2013,127.65
2017,311.24
2021,88.38
2023,167.65
2026,136.54
2037,33.82
2039,183.65
2041,16.84
2046,27.33
2050,15.45
2060,240.24
2067,102.75
2069,144.52
2072,249.81
2074,138.87
2079,99.05
2083,25.63
2085,197.45
2087,16.88
2093,137.76
2094,33.23
2097,38.84
2103,101.77
2104,51.6
2107,182.99
2108,16.59
2110,89.78
2115,155.54
2117,29.25
2125,310.9
2127,245.65
2133,14.6
2134,374.87
2135,119.78
2141,234.58
2143,36.7
2145,82.39
2146,30.15
2147,277.56
2148,53.07
2149,71.62
2165,115.29
2166,153.4
2177,211.42
